Titre de tracé : 11015765;;;
#;Date;Heure;Moy. : Température, °C (LGR S/N: 11015765)
752;09/16/2020;22:00:00;13.173
753;09/17/2020;00:00:00;12.013
754;09/17/2020;02:00:00;10.846
755;09/17/2020;04:00:00;10.161
756;09/17/2020;06:00:00;9.373
757;09/17/2020;08:00:00;8.879
758;09/17/2020;10:00:00;8.978
759;09/17/2020;12:00:00;9.571
760;09/17/2020;14:00:00;11.431
761;09/17/2020;16:00:00;14.709
762;09/17/2020;18:00:00;15.473
763;09/17/2020;20:00:00;14.709
764;09/17/2020;22:00:00;12.883
765;09/18/2020;00:00:00;11.722
766;09/18/2020;02:00:00;10.846
767;09/18/2020;04:00:00;10.161
768;09/18/2020;06:00:00;9.472
769;09/18/2020;08:00:00;8.879
770;09/18/2020;10:00:00;8.879
771;09/18/2020;12:00:00;9.275
772;09/18/2020;14:00:00;11.236
773;09/18/2020;16:00:00;14.613
774;09/18/2020;18:00:00;17.665
775;09/18/2020;20:00:00;15.951
776;09/18/2020;22:00:00;14.517
777;09/19/2020;00:00:00;13.558
778;09/19/2020;02:00:00;12.980
779;09/19/2020;04:00:00;12.304
780;09/19/2020;06:00:00;11.625
781;09/19/2020;08:00:00;11.041
782;09/19/2020;10:00:00;10.651
783;09/19/2020;12:00:00;11.041
784;09/19/2020;14:00:00;11.334
785;09/19/2020;16:00:00;12.594
786;09/19/2020;18:00:00;12.497
787;09/19/2020;20:00:00;11.819
788;09/19/2020;22:00:00;11.236
789;09/20/2020;00:00:00;10.651
790;09/20/2020;02:00:00;9.965
791;09/20/2020;04:00:00;9.571
792;09/20/2020;06:00:00;9.373
793;09/20/2020;08:00:00;9.077
794;09/20/2020;10:00:00;9.373
795;09/20/2020;12:00:00;9.965
796;09/20/2020;14:00:00;10.651
797;09/20/2020;16:00:00;11.819
798;09/20/2020;18:00:00;11.722
799;09/20/2020;20:00:00;11.139
800;09/20/2020;22:00:00;10.357
801;09/21/2020;00:00:00;9.965
802;09/21/2020;02:00:00;9.571
803;09/21/2020;04:00:00;9.077
804;09/21/2020;06:00:00;8.680
805;09/21/2020;08:00:00;8.182
806;09/21/2020;10:00:00;8.182
807;09/21/2020;12:00:00;8.978
808;09/21/2020;14:00:00;9.965
809;09/21/2020;16:00:00;10.455
810;09/21/2020;18:00:00;10.553
811;09/21/2020;20:00:00;10.063
812;09/21/2020;22:00:00;9.472
813;09/22/2020;00:00:00;9.077
814;09/22/2020;02:00:00;8.680
815;09/22/2020;04:00:00;8.481
816;09/22/2020;06:00:00;8.182
817;09/22/2020;08:00:00;7.983
818;09/22/2020;10:00:00;7.882
819;09/22/2020;12:00:00;7.983
820;09/22/2020;14:00:00;8.481
821;09/22/2020;16:00:00;8.680
822;09/22/2020;18:00:00;8.581
823;09/22/2020;20:00:00;8.182
824;09/22/2020;22:00:00;7.882
825;09/23/2020;00:00:00;7.582
826;09/23/2020;02:00:00;7.280
827;09/23/2020;04:00:00;7.079
828;09/23/2020;06:00:00;6.978
829;09/23/2020;08:00:00;6.775
830;09/23/2020;10:00:00;6.978
831;09/23/2020;12:00:00;7.682
832;09/23/2020;14:00:00;8.978
833;09/23/2020;16:00:00;10.455
834;09/23/2020;18:00:00;11.041
835;09/23/2020;20:00:00;10.553
836;09/23/2020;22:00:00;9.866
837;09/24/2020;00:00:00;9.176
838;09/24/2020;02:00:00;8.581
839;09/24/2020;04:00:00;8.282
840;09/24/2020;06:00:00;7.882
841;09/24/2020;08:00:00;7.582
842;09/24/2020;10:00:00;7.582
843;09/24/2020;12:00:00;7.882
844;09/24/2020;14:00:00;8.082
845;09/24/2020;16:00:00;8.082
846;09/24/2020;18:00:00;7.682
847;09/24/2020;20:00:00;7.381
848;09/24/2020;22:00:00;6.978
849;09/25/2020;00:00:00;6.573
850;09/25/2020;02:00:00;5.962
851;09/25/2020;04:00:00;5.244
852;09/25/2020;06:00:00;5.037
853;09/25/2020;08:00:00;4.102
854;09/25/2020;10:00:00;3.578
855;09/25/2020;12:00:00;3.998
856;09/25/2020;14:00:00;4.415
857;09/25/2020;16:00:00;4.519
858;09/25/2020;18:00:00;3.683
859;09/25/2020;20:00:00;3.261
860;09/25/2020;22:00:00;3.155
861;09/26/2020;00:00:00;2.730
862;09/26/2020;02:00:00;2.303
863;09/26/2020;04:00:00;1.980
864;09/26/2020;06:00:00;1.439
865;09/26/2020;08:00:00;0.893
866;09/26/2020;10:00:00;0.893
867;09/26/2020;12:00:00;1.003
868;09/26/2020;14:00:00;1.439
869;09/26/2020;16:00:00;2.195
870;09/26/2020;18:00:00;2.837
871;09/26/2020;20:00:00;2.303
872;09/26/2020;22:00:00;1.656
873;09/27/2020;00:00:00;1.112
874;09/27/2020;02:00:00;0.784
875;09/27/2020;04:00:00;0.343
876;09/27/2020;06:00:00;0.232
877;09/27/2020;08:00:00;0.121
878;09/27/2020;10:00:00;0.121
879;09/27/2020;12:00:00;0.343
880;09/27/2020;14:00:00;1.003
881;09/27/2020;16:00:00;2.303
882;09/27/2020;18:00:00;2.837
883;09/27/2020;20:00:00;2.730
884;09/27/2020;22:00:00;2.303
885;09/28/2020;00:00:00;1.872
886;09/28/2020;02:00:00;1.764
887;09/28/2020;04:00:00;1.439
888;09/28/2020;06:00:00;1.330
889;09/28/2020;08:00:00;1.003
890;09/28/2020;10:00:00;1.112
891;09/28/2020;12:00:00;1.439
892;09/28/2020;14:00:00;3.049
893;09/28/2020;16:00:00;6.268
894;09/28/2020;18:00:00;9.571
895;09/28/2020;20:00:00;8.282
896;09/28/2020;22:00:00;6.978
897;09/29/2020;00:00:00;5.860
898;09/29/2020;02:00:00;5.244
899;09/29/2020;04:00:00;5.037
900;09/29/2020;06:00:00;4.831
901;09/29/2020;08:00:00;4.415
902;09/29/2020;10:00:00;4.623
903;09/29/2020;12:00:00;5.037
904;09/29/2020;14:00:00;6.674
905;09/29/2020;16:00:00;9.472
906;09/29/2020;18:00:00;11.431
907;09/29/2020;20:00:00;10.455
908;09/29/2020;22:00:00;9.373
909;09/30/2020;00:00:00;8.282
910;09/30/2020;02:00:00;7.179
911;09/30/2020;04:00:00;6.471
912;09/30/2020;06:00:00;5.860
913;09/30/2020;08:00:00;5.450
914;09/30/2020;10:00:00;5.450
915;09/30/2020;12:00:00;5.860
916;09/30/2020;14:00:00;7.582
917;09/30/2020;16:00:00;10.553
918;09/30/2020;18:00:00;13.558
919;09/30/2020;20:00:00;12.110
920;09/30/2020;22:00:00;10.651
921;10/01/2020;00:00:00;9.373
922;10/01/2020;02:00:00;8.282
923;10/01/2020;04:00:00;7.481
924;10/01/2020;06:00:00;6.674
925;10/01/2020;08:00:00;5.962
926;10/01/2020;10:00:00;5.757
927;10/01/2020;12:00:00;5.860
928;10/01/2020;14:00:00;7.079
929;10/01/2020;16:00:00;7.682
930;10/01/2020;18:00:00;7.481
931;10/01/2020;20:00:00;7.079
932;10/01/2020;22:00:00;6.674
933;10/02/2020;00:00:00;6.268
934;10/02/2020;02:00:00;5.962
935;10/02/2020;04:00:00;5.655
936;10/02/2020;06:00:00;5.037
937;10/02/2020;08:00:00;4.623
938;10/02/2020;10:00:00;4.623
939;10/02/2020;12:00:00;4.623
940;10/02/2020;14:00:00;4.623
941;10/02/2020;16:00:00;4.623
942;10/02/2020;18:00:00;4.519
943;10/02/2020;20:00:00;4.311
944;10/02/2020;22:00:00;3.788
945;10/03/2020;00:00:00;3.788
946;10/03/2020;02:00:00;3.788
947;10/03/2020;04:00:00;3.261
948;10/03/2020;06:00:00;2.517
949;10/03/2020;08:00:00;2.195
950;10/03/2020;10:00:00;2.410
951;10/03/2020;12:00:00;2.624
952;10/03/2020;14:00:00;2.517
953;10/03/2020;16:00:00;2.624
954;10/03/2020;18:00:00;2.195
955;10/03/2020;20:00:00;1.656
956;10/03/2020;22:00:00;1.656
957;10/04/2020;00:00:00;1.656
958;10/04/2020;02:00:00;1.764
959;10/04/2020;04:00:00;1.764
960;10/04/2020;06:00:00;1.764
961;10/04/2020;08:00:00;1.872
962;10/04/2020;10:00:00;1.872
963;10/04/2020;12:00:00;1.872
964;10/04/2020;14:00:00;1.764
965;10/04/2020;16:00:00;1.764
966;10/04/2020;18:00:00;1.764
967;10/04/2020;20:00:00;1.764
968;10/04/2020;22:00:00;1.764
969;10/05/2020;00:00:00;1.764
970;10/05/2020;02:00:00;1.764
971;10/05/2020;04:00:00;1.656
972;10/05/2020;06:00:00;1.656
973;10/05/2020;08:00:00;1.656
974;10/05/2020;10:00:00;1.656
975;10/05/2020;12:00:00;1.656
976;10/05/2020;14:00:00;1.764
977;10/05/2020;16:00:00;1.764
978;10/05/2020;18:00:00;1.656
979;10/05/2020;20:00:00;1.656
980;10/05/2020;22:00:00;1.548
981;10/06/2020;00:00:00;1.548
982;10/06/2020;02:00:00;1.548
983;10/06/2020;04:00:00;1.548
984;10/06/2020;06:00:00;1.548
985;10/06/2020;08:00:00;1.548
986;10/06/2020;10:00:00;1.656
987;10/06/2020;12:00:00;1.656
988;10/06/2020;14:00:00;1.656
989;10/06/2020;16:00:00;1.656
990;10/06/2020;18:00:00;1.548
991;10/06/2020;20:00:00;1.548
992;10/06/2020;22:00:00;1.439
993;10/07/2020;00:00:00;1.439
994;10/07/2020;02:00:00;1.439
995;10/07/2020;04:00:00;1.439
996;10/07/2020;06:00:00;1.439
997;10/07/2020;08:00:00;1.439
998;10/07/2020;10:00:00;1.439
999;10/07/2020;12:00:00;1.548
1000;10/07/2020;14:00:00;1.548
1001;10/07/2020;16:00:00;1.980
1002;10/07/2020;18:00:00;2.088
1003;10/07/2020;20:00:00;1.548
1004;10/07/2020;22:00:00;1.330
1005;10/08/2020;00:00:00;1.221
1006;10/08/2020;02:00:00;1.112
1007;10/08/2020;04:00:00;1.003
1008;10/08/2020;06:00:00;1.003
1009;10/08/2020;08:00:00;1.003
1010;10/08/2020;10:00:00;1.330
1011;10/08/2020;12:00:00;1.548
1012;10/08/2020;14:00:00;2.410
1013;10/08/2020;16:00:00;4.207
1014;10/08/2020;18:00:00;5.962
1015;10/08/2020;20:00:00;4.102
1016;10/08/2020;22:00:00;3.155
1017;10/09/2020;00:00:00;2.624
1018;10/09/2020;02:00:00;2.195
1019;10/09/2020;04:00:00;1.980
1020;10/09/2020;06:00:00;1.764
1021;10/09/2020;08:00:00;1.548
1022;10/09/2020;10:00:00;1.764
1023;10/09/2020;12:00:00;2.730
1024;10/09/2020;14:00:00;4.415
1025;10/09/2020;16:00:00;6.471
1026;10/09/2020;18:00:00;7.782
1027;10/09/2020;20:00:00;6.471
1028;10/09/2020;22:00:00;5.450
1029;10/10/2020;00:00:00;4.519
1030;10/10/2020;02:00:00;3.578
1031;10/10/2020;04:00:00;2.730
1032;10/10/2020;06:00:00;2.088
1033;10/10/2020;08:00:00;1.656
1034;10/10/2020;10:00:00;2.088
1035;10/10/2020;12:00:00;2.730
1036;10/10/2020;14:00:00;4.519
1037;10/10/2020;16:00:00;6.573
1038;10/10/2020;18:00:00;6.573
1039;10/10/2020;20:00:00;5.757
1040;10/10/2020;22:00:00;4.207
1041;10/11/2020;00:00:00;3.049
1042;10/11/2020;02:00:00;2.303
1043;10/11/2020;04:00:00;1.656
1044;10/11/2020;06:00:00;0.893
1045;10/11/2020;08:00:00;-0.102
1046;10/11/2020;10:00:00;0.121
1047;10/11/2020;12:00:00;0.010
1048;10/11/2020;14:00:00;0.563
1049;10/11/2020;16:00:00;1.656
1050;10/11/2020;18:00:00;1.221
1051;10/11/2020;20:00:00;0.121
1052;10/11/2020;22:00:00;0.010
1053;10/12/2020;00:00:00;-0.102
1054;10/12/2020;02:00:00;-0.325
1055;10/12/2020;04:00:00;-0.325
1056;10/12/2020;06:00:00;-0.549
1057;10/12/2020;08:00:00;-0.662
1058;10/12/2020;10:00:00;-0.549
1059;10/12/2020;12:00:00;-0.325
1060;10/12/2020;14:00:00;0.232
1061;10/12/2020;16:00:00;1.221
1062;10/12/2020;18:00:00;2.410
1063;10/12/2020;20:00:00;2.517
1064;10/12/2020;22:00:00;1.872
1065;10/13/2020;00:00:00;1.112
1066;10/13/2020;02:00:00;0.563
1067;10/13/2020;04:00:00;0.121
1068;10/13/2020;06:00:00;0.010
1069;10/13/2020;08:00:00;-0.102
1070;10/13/2020;10:00:00;-0.102
1071;10/13/2020;12:00:00;0.232
1072;10/13/2020;14:00:00;0.893
1073;10/13/2020;16:00:00;2.517
1074;10/13/2020;18:00:00;3.683
1075;10/13/2020;20:00:00;3.261
1076;10/13/2020;22:00:00;2.517
1077;10/14/2020;00:00:00;1.872
1078;10/14/2020;02:00:00;1.439
1079;10/14/2020;04:00:00;1.221
1080;10/14/2020;06:00:00;0.674
1081;10/14/2020;08:00:00;0.121
1082;10/14/2020;10:00:00;0.121
1083;10/14/2020;12:00:00;0.563
1084;10/14/2020;14:00:00;1.112
1085;10/14/2020;16:00:00;2.517
1086;10/14/2020;18:00:00;2.624
1087;10/14/2020;20:00:00;2.195
1088;10/14/2020;22:00:00;1.656
1089;10/15/2020;00:00:00;1.439
1090;10/15/2020;02:00:00;1.330
1091;10/15/2020;04:00:00;1.112
1092;10/15/2020;06:00:00;1.003
1093;10/15/2020;08:00:00;0.563
1094;10/15/2020;10:00:00;0.674
1095;10/15/2020;12:00:00;0.563
1096;10/15/2020;14:00:00;1.112
1097;10/15/2020;16:00:00;1.112
1098;10/15/2020;18:00:00;1.112
1099;10/15/2020;20:00:00;1.003
1100;10/15/2020;22:00:00;0.893
1101;10/16/2020;00:00:00;0.893
1102;10/16/2020;02:00:00;0.784
1103;10/16/2020;04:00:00;0.674
1104;10/16/2020;06:00:00;0.563
1105;10/16/2020;08:00:00;0.453
1106;10/16/2020;10:00:00;0.563
1107;10/16/2020;12:00:00;0.784
1108;10/16/2020;14:00:00;1.003
1109;10/16/2020;16:00:00;1.330
1110;10/16/2020;18:00:00;1.330
1111;10/16/2020;20:00:00;1.112
1112;10/16/2020;22:00:00;1.003
1113;10/17/2020;00:00:00;0.784
1114;10/17/2020;02:00:00;0.343
1115;10/17/2020;04:00:00;0.010
1116;10/17/2020;06:00:00;-0.102
1117;10/17/2020;08:00:00;-0.213
1118;10/17/2020;10:00:00;-0.102
1119;10/17/2020;12:00:00;0.010
1120;10/17/2020;14:00:00;0.453
1121;10/17/2020;16:00:00;1.764
1122;10/17/2020;18:00:00;5.244
1123;10/17/2020;20:00:00;3.683
1124;10/17/2020;22:00:00;3.049
1125;10/18/2020;00:00:00;2.195
1126;10/18/2020;02:00:00;1.439
1127;10/18/2020;04:00:00;0.893
1128;10/18/2020;06:00:00;0.453
1129;10/18/2020;08:00:00;0.232
1130;10/18/2020;10:00:00;0.232
1131;10/18/2020;12:00:00;0.343
1132;10/18/2020;14:00:00;1.221
1133;10/18/2020;16:00:00;3.998
1134;10/18/2020;18:00:00;6.268
1135;10/18/2020;20:00:00;4.727
1136;10/18/2020;22:00:00;3.683
1137;10/19/2020;00:00:00;2.730
1138;10/19/2020;02:00:00;1.872
1139;10/19/2020;04:00:00;1.221
1140;10/19/2020;06:00:00;0.784
1141;10/19/2020;08:00:00;0.453
1142;10/19/2020;10:00:00;0.453
1143;10/19/2020;12:00:00;0.563
1144;10/19/2020;14:00:00;1.656
1145;10/19/2020;16:00:00;4.519
1146;10/19/2020;18:00:00;5.962
1147;10/19/2020;20:00:00;5.141
1148;10/19/2020;22:00:00;4.311
1149;10/202020;00:00:00;3.367
1150;10/202020;02:00:00;2.624
1151;10/202020;04:00:00;1.872
1152;10/202020;06:00:00;1.439
1153;10/202020;08:00:00;1.221
1154;10/202020;10:00:00;1.221
1155;10/202020;12:00:00;1.764
1156;10/202020;14:00:00;3.155
1157;10/202020;16:00:00;5.450
1158;10/202020;18:00:00;6.064
1159;10/202020;20:00:00;5.347
1160;10/202020;22:00:00;4.831
1161;10/21/2020;00:00:00;4.102
1162;10/21/2020;02:00:00;3.578
1163;10/21/2020;04:00:00;3.155
1164;10/21/2020;06:00:00;2.730
1165;10/21/2020;08:00:00;2.410
1166;10/21/2020;10:00:00;2.517
1167;10/21/2020;12:00:00;3.367
1168;10/21/2020;14:00:00;5.347
1169;10/21/2020;16:00:00;7.280
1170;10/21/2020;18:00:00;7.983
1171;10/21/2020;20:00:00;7.179
1172;10/21/2020;22:00:00;6.064
1173;10/22/2020;00:00:00;5.757
1174;10/22/2020;02:00:00;5.244
1175;10/22/2020;04:00:00;4.831
1176;10/22/2020;06:00:00;4.519
1177;10/22/2020;08:00:00;4.102
1178;10/22/2020;10:00:00;4.207
1179;10/22/2020;12:00:00;4.415
1180;10/22/2020;14:00:00;4.727
1181;10/22/2020;16:00:00;4.831
1182;10/22/2020;18:00:00;4.831
1183;10/22/2020;20:00:00;4.727
1184;10/22/2020;22:00:00;4.623
1185;10/23/2020;00:00:00;4.311
1186;10/23/2020;02:00:00;3.998
1187;10/23/2020;04:00:00;3.367
1188;10/23/2020;06:00:00;2.730
1189;10/23/2020;08:00:00;2.410
1190;10/23/2020;10:00:00;2.088
1191;10/23/2020;12:00:00;2.088
1192;10/23/2020;14:00:00;2.195
1193;10/23/2020;16:00:00;2.303
1194;10/23/2020;18:00:00;2.195
1195;10/23/2020;20:00:00;2.088
1196;10/23/2020;22:00:00;1.980
1197;10/24/2020;00:00:00;1.656
1198;10/24/2020;02:00:00;1.330
1199;10/24/2020;04:00:00;1.221
1200;10/24/2020;06:00:00;1.112
1201;10/24/2020;08:00:00;1.003
1202;10/24/2020;10:00:00;1.221
1203;10/24/2020;12:00:00;1.548
1204;10/24/2020;14:00:00;2.303
1205;10/24/2020;16:00:00;4.831
1206;10/24/2020;18:00:00;5.450
1207;10/24/2020;20:00:00;4.311
1208;10/24/2020;22:00:00;3.261
1209;10/25/2020;00:00:00;2.517
1210;10/25/2020;02:00:00;1.980
1211;10/25/2020;04:00:00;1.439
1212;10/25/2020;06:00:00;1.112
1213;10/25/2020;08:00:00;0.893
1214;10/25/2020;10:00:00;1.003
1215;10/25/2020;12:00:00;1.439
1216;10/25/2020;14:00:00;2.943
1217;10/25/2020;16:00:00;5.141
1218;10/25/2020;18:00:00;5.552
1219;10/25/2020;20:00:00;4.934
1220;10/25/2020;22:00:00;4.415
1221;10/26/2020;00:00:00;3.893
1222;10/26/2020;02:00:00;2.943
1223;10/26/2020;04:00:00;2.517
1224;10/26/2020;06:00:00;2.088
1225;10/26/2020;08:00:00;1.980
1226;10/26/2020;10:00:00;1.872
1227;10/26/2020;12:00:00;1.764
1228;10/26/2020;14:00:00;1.656
1229;10/26/2020;16:00:00;1.656
1230;10/26/2020;18:00:00;1.548
1231;10/26/2020;20:00:00;1.548
1232;10/26/2020;22:00:00;1.439
1233;10/27/2020;00:00:00;1.439
1234;10/27/2020;02:00:00;1.439
1235;10/27/2020;04:00:00;1.330
1236;10/27/2020;06:00:00;1.221
1237;10/27/2020;08:00:00;1.221
1238;10/27/2020;10:00:00;1.112
1239;10/27/2020;12:00:00;1.112
1240;10/27/2020;14:00:00;1.330
1241;10/27/2020;16:00:00;1.872
1242;10/27/2020;18:00:00;1.764
1243;10/27/2020;20:00:00;1.112
1244;10/27/2020;22:00:00;0.893
1245;10/28/2020;00:00:00;0.893
1246;10/28/2020;02:00:00;0.784
1247;10/28/2020;04:00:00;0.674
1248;10/28/2020;06:00:00;0.674
1249;10/28/2020;08:00:00;0.674
1250;10/28/2020;10:00:00;0.893
1251;10/28/2020;12:00:00;1.221
1252;10/28/2020;14:00:00;2.195
1253;10/28/2020;16:00:00;3.893
1254;10/28/2020;18:00:00;3.788
1255;10/28/2020;20:00:00;2.624
1256;10/28/2020;22:00:00;1.872
1257;10/29/2020;00:00:00;1.439
1258;10/29/2020;02:00:00;1.112
1259;10/29/2020;04:00:00;1.003
1260;10/29/2020;06:00:00;0.893
1261;10/29/2020;08:00:00;1.003
1262;10/29/2020;10:00:00;1.439
1263;10/29/2020;12:00:00;2.410
1264;10/29/2020;14:00:00;3.472
1265;10/29/2020;16:00:00;5.037
1266;10/29/2020;18:00:00;5.757
1267;10/29/2020;20:00:00;4.727
1268;10/29/2020;22:00:00;3.998
1269;10/30/2020;00:00:00;3.472
1270;10/30/2020;02:00:00;3.049
1271;10/30/2020;04:00:00;2.730
1272;10/30/2020;06:00:00;2.410
1273;10/30/2020;08:00:00;2.195
1274;10/30/2020;10:00:00;2.195
1275;10/30/2020;12:00:00;2.730
1276;10/30/2020;14:00:00;4.415
1277;10/30/2020;16:00:00;7.782
1278;10/30/2020;18:00:00;8.779
1279;10/30/2020;20:00:00;7.280
1280;10/30/2020;22:00:00;6.064
1281;10/31/2020;00:00:00;5.347
1282;10/31/2020;02:00:00;4.623
1283;10/31/2020;04:00:00;3.893
1284;10/31/2020;06:00:00;3.367
1285;10/31/2020;08:00:00;3.049
1286;10/31/2020;10:00:00;3.155
1287;10/31/2020;12:00:00;3.998
1288;10/31/2020;14:00:00;5.757
1289;10/31/2020;16:00:00;8.282
1290;10/31/2020;18:00:00;8.978
1291;10/31/2020;20:00:00;8.082
1292;10/31/2020;22:00:00;6.370
1293;11/01/2020;00:00:00;5.552
1294;11/01/2020;02:00:00;4.415
1295;11/01/2020;04:00:00;4.207
1296;11/01/2020;06:00:00;3.472
1297;11/01/2020;08:00:00;3.155
1298;11/01/2020;10:00:00;3.261
1299;11/01/2020;12:00:00;3.893
1300;11/01/2020;14:00:00;5.450
1301;11/01/2020;16:00:00;8.082
1302;11/01/2020;18:00:00;8.680
1303;11/01/2020;20:00:00;7.481
1304;11/01/2020;22:00:00;6.877
1305;11/02/2020;00:00:00;6.064
1306;11/02/2020;02:00:00;5.450
1307;11/02/2020;04:00:00;5.037
1308;11/02/2020;06:00:00;4.623
1309;11/02/2020;08:00:00;4.415
1310;11/02/2020;10:00:00;4.623
1311;11/02/2020;12:00:00;5.141
1312;11/02/2020;14:00:00;6.775
1313;11/02/2020;16:00:00;9.571
1314;11/02/2020;18:00:00;10.357
1315;11/02/2020;20:00:00;9.866
1316;11/02/2020;22:00:00;8.978
1317;11/03/2020;00:00:00;8.182
1318;11/03/2020;02:00:00;7.381
1319;11/03/2020;04:00:00;6.573
1320;11/03/2020;06:00:00;5.860
1321;11/03/2020;08:00:00;5.244
1322;11/03/2020;10:00:00;5.037
1323;11/03/2020;12:00:00;5.552
1324;11/03/2020;14:00:00;7.582
1325;11/03/2020;16:00:00;9.965
1326;11/03/2020;18:00:00;9.866
1327;11/03/2020;20:00:00;8.978
1328;11/03/2020;22:00:00;8.082
1329;11/04/2020;00:00:00;7.280
1330;11/04/2020;02:00:00;6.674
1331;11/04/2020;04:00:00;6.268
1332;11/04/2020;06:00:00;5.860
1333;11/04/2020;08:00:00;5.347
1334;11/04/2020;10:00:00;5.141
1335;11/04/2020;12:00:00;5.552
1336;11/04/2020;14:00:00;5.860
1337;11/04/2020;16:00:00;6.268
1338;11/04/2020;18:00:00;6.268
1339;11/04/2020;20:00:00;5.757
1340;11/04/2020;22:00:00;5.347
1341;11/05/2020;00:00:00;4.102
1342;11/05/2020;02:00:00;3.683
1343;11/05/2020;04:00:00;2.943
1344;11/05/2020;06:00:00;2.517
1345;11/05/2020;08:00:00;1.980
1346;11/05/2020;10:00:00;1.872
1347;11/05/2020;12:00:00;2.303
1348;11/05/2020;14:00:00;3.788
1349;11/05/2020;16:00:00;6.775
1350;11/05/2020;18:00:00;7.179
1351;11/05/2020;20:00:00;5.860
1352;11/05/2020;22:00:00;4.727
1353;11/06/2020;00:00:00;3.788
1354;11/06/2020;02:00:00;3.155
1355;11/06/2020;04:00:00;2.624
1356;11/06/2020;06:00:00;2.088
1357;11/06/2020;08:00:00;1.764
1358;11/06/2020;10:00:00;1.764
1359;11/06/2020;12:00:00;2.195
1360;11/06/2020;14:00:00;3.683
1361;11/06/2020;16:00:00;6.471
1362;11/06/2020;18:00:00;6.877
1363;11/06/2020;20:00:00;5.860
1364;11/06/2020;22:00:00;4.831
1365;11/07/2020;00:00:00;3.998
1366;11/07/2020;02:00:00;3.472
1367;11/07/2020;04:00:00;3.049
1368;11/07/2020;06:00:00;2.624
1369;11/07/2020;08:00:00;2.410
1370;11/07/2020;10:00:00;2.517
1371;11/07/2020;12:00:00;3.261
1372;11/07/2020;14:00:00;4.311
1373;11/07/2020;16:00:00;5.141
1374;11/07/2020;18:00:00;5.450
1375;11/07/2020;20:00:00;5.141
1376;11/07/2020;22:00:00;4.831
1377;11/08/2020;00:00:00;4.415
1378;11/08/2020;02:00:00;4.102
1379;11/08/2020;04:00:00;3.578
1380;11/08/2020;06:00:00;2.943
1381;11/08/2020;08:00:00;2.730
1382;11/08/2020;10:00:00;2.624
1383;11/08/2020;12:00:00;2.517
1384;11/08/2020;14:00:00;2.624
1385;11/08/2020;16:00:00;2.837
1386;11/08/2020;18:00:00;2.517
1387;11/08/2020;20:00:00;2.303
1388;11/08/2020;22:00:00;1.980
1389;11/09/2020;00:00:00;1.656
1390;11/09/2020;02:00:00;1.221
1391;11/09/2020;04:00:00;0.893
1392;11/09/2020;06:00:00;0.674
1393;11/09/2020;08:00:00;0.343
1394;11/09/2020;10:00:00;0.563
1395;11/09/2020;12:00:00;0.674
1396;11/09/2020;14:00:00;1.656
1397;11/09/2020;16:00:00;4.415
1398;11/09/2020;18:00:00;4.934
1399;11/09/2020;20:00:00;4.207
1400;11/09/2020;22:00:00;3.367
1401;11/10/2020;00:00:00;2.517
1402;11/10/2020;02:00:00;1.980
1403;11/10/2020;04:00:00;1.439
1404;11/10/2020;06:00:00;1.112
1405;11/10/2020;08:00:00;0.893
1406;11/10/2020;10:00:00;0.784
1407;11/10/2020;12:00:00;1.112
1408;11/10/2020;14:00:00;2.303
1409;11/10/2020;16:00:00;5.037
1410;11/10/2020;18:00:00;4.934
1411;11/10/2020;20:00:00;3.788
1412;11/10/2020;22:00:00;2.730
1413;11/11/2020;00:00:00;1.980
1414;11/11/2020;02:00:00;1.330
1415;11/11/2020;04:00:00;1.003
1416;11/11/2020;06:00:00;0.674
1417;11/11/2020;08:00:00;0.563
1418;11/11/2020;10:00:00;0.563
1419;11/11/2020;12:00:00;0.674
1420;11/11/2020;14:00:00;1.656
1421;11/11/2020;16:00:00;4.311
1422;11/11/2020;18:00:00;5.141
1423;11/11/2020;20:00:00;4.415
1424;11/11/2020;22:00:00;3.472
1425;11/12/2020;00:00:00;2.517
1426;11/12/2020;02:00:00;2.088
1427;11/12/2020;04:00:00;1.548
1428;11/12/2020;06:00:00;1.112
1429;11/12/2020;08:00:00;0.893
1430;11/12/2020;10:00:00;0.674
1431;11/12/2020;12:00:00;0.784
1432;11/12/2020;14:00:00;1.980
1433;11/12/2020;16:00:00;4.727
1434;11/12/2020;18:00:00;5.244
1435;11/12/2020;20:00:00;3.893
1436;11/12/2020;22:00:00;2.943
1437;11/13/2020;00:00:00;2.410
1438;11/13/2020;02:00:00;1.980
1439;11/13/2020;04:00:00;1.439
1440;11/13/2020;06:00:00;1.003
1441;11/13/2020;08:00:00;0.674
1442;11/13/2020;10:00:00;0.563
1443;11/13/2020;12:00:00;0.674
1444;11/13/2020;14:00:00;1.656
1445;11/13/2020;16:00:00;3.998
1446;11/13/2020;18:00:00;4.727
1447;11/13/2020;20:00:00;3.998
1448;11/13/2020;22:00:00;3.472
1449;11/14/2020;00:00:00;2.943
1450;11/14/2020;02:00:00;2.303
1451;11/14/2020;04:00:00;1.764
1452;11/14/2020;06:00:00;1.221
1453;11/14/2020;08:00:00;0.893
1454;11/14/2020;10:00:00;0.784
1455;11/14/2020;12:00:00;1.112
1456;11/14/2020;14:00:00;2.410
1457;11/14/2020;16:00:00;5.141
1458;11/14/2020;18:00:00;6.166
1459;11/14/2020;20:00:00;5.141
1460;11/14/2020;22:00:00;4.102
1461;11/15/2020;00:00:00;3.049
