Titre de tracé : 11015761;;;
#;Date;Heure;Moy. : Température, °C (LGR S/N: 11015761)
2166;01/27/2021;18:00:00;-0.325
2167;01/27/2021;20:00:00;-0.325
2168;01/27/2021;22:00:00;-0.325
2169;01/28/2021;00:00:00;-0.325
2170;01/28/2021;02:00:00;-0.437
2171;01/28/2021;04:00:00;-0.437
2172;01/28/2021;06:00:00;-0.437
2173;01/28/2021;08:00:00;-0.437
2174;01/28/2021;10:00:00;-0.437
2175;01/28/2021;12:00:00;-0.437
2176;01/28/2021;14:00:00;-0.437
2177;01/28/2021;16:00:00;-0.437
2178;01/28/2021;18:00:00;-0.437
2179;01/28/2021;20:00:00;-0.325
2180;01/28/2021;22:00:00;-0.325
2181;01/29/2021;00:00:00;-0.325
2182;01/29/2021;02:00:00;-0.325
2183;01/29/2021;04:00:00;-0.325
2184;01/29/2021;06:00:00;-0.325
2185;01/29/2021;08:00:00;-0.325
2186;01/29/2021;10:00:00;-0.325
2187;01/29/2021;12:00:00;-0.325
2188;01/29/2021;14:00:00;-0.325
2189;01/29/2021;16:00:00;-0.325
2190;01/29/2021;18:00:00;-0.325
2191;01/29/2021;20:00:00;-0.325
2192;01/29/2021;22:00:00;-0.325
2193;01/30/2021;00:00:00;-0.325
2194;01/30/2021;02:00:00;-0.325
2195;01/30/2021;04:00:00;-0.325
2196;01/30/2021;06:00:00;-0.325
2197;01/30/2021;08:00:00;-0.325
2198;01/30/2021;10:00:00;-0.325
2199;01/30/2021;12:00:00;-0.325
2200;01/30/2021;14:00:00;-0.325
2201;01/30/2021;16:00:00;-0.325
2202;01/30/2021;18:00:00;-0.325
2203;01/30/2021;20:00:00;-0.325
2204;01/30/2021;22:00:00;-0.325
2205;01/31/2021;00:00:00;-0.325
2206;01/31/2021;02:00:00;-0.325
2207;01/31/2021;04:00:00;-0.325
2208;01/31/2021;06:00:00;-0.325
2209;01/31/2021;08:00:00;-0.325
2210;01/31/2021;10:00:00;-0.325
2211;01/31/2021;12:00:00;-0.325
2212;01/31/2021;14:00:00;-0.325
2213;01/31/2021;16:00:00;-0.325
2214;01/31/2021;18:00:00;-0.325
2215;01/31/2021;20:00:00;-0.325
2216;01/31/2021;22:00:00;-0.325
2217;02/01/2021;00:00:00;-0.213
2218;02/01/2021;02:00:00;-0.213
2219;02/01/2021;04:00:00;-0.325
2220;02/01/2021;06:00:00;-0.213
2221;02/01/2021;08:00:00;-0.213
2222;02/01/2021;10:00:00;-0.325
2223;02/01/2021;12:00:00;-0.325
2224;02/01/2021;14:00:00;-0.213
2225;02/01/2021;16:00:00;-0.213
2226;02/01/2021;18:00:00;-0.325
2227;02/01/2021;20:00:00;-0.325
2228;02/01/2021;22:00:00;-0.213
2229;02/02/2021;00:00:00;-0.213
2230;02/02/2021;02:00:00;-0.213
2231;02/02/2021;04:00:00;-0.213
2232;02/02/2021;06:00:00;-0.213
2233;02/02/2021;08:00:00;-0.213
2234;02/02/2021;10:00:00;-0.213
2235;02/02/2021;12:00:00;-0.213
2236;02/02/2021;14:00:00;-0.213
2237;02/02/2021;16:00:00;-0.213
2238;02/02/2021;18:00:00;-0.213
2239;02/02/2021;20:00:00;-0.325
2240;02/02/2021;22:00:00;-0.213
2241;02/03/2021;00:00:00;-0.213
2242;02/03/2021;02:00:00;-0.213
2243;02/03/2021;04:00:00;-0.213
2244;02/03/2021;06:00:00;-0.213
2245;02/03/2021;08:00:00;-0.213
2246;02/03/2021;10:00:00;-0.213
2247;02/03/2021;12:00:00;-0.213
2248;02/03/2021;14:00:00;-0.213
2249;02/03/2021;16:00:00;-0.213
2250;02/03/2021;18:00:00;-0.213
2251;02/03/2021;20:00:00;-0.213
2252;02/03/2021;22:00:00;-0.213
2253;02/04/2021;00:00:00;-0.213
2254;02/04/2021;02:00:00;-0.213
2255;02/04/2021;04:00:00;-0.213
2256;02/04/2021;06:00:00;-0.213
2257;02/04/2021;08:00:00;-0.213
2258;02/04/2021;10:00:00;-0.213
2259;02/04/2021;12:00:00;-0.213
2260;02/04/2021;14:00:00;-0.213
2261;02/04/2021;16:00:00;-0.213
2262;02/04/2021;18:00:00;-0.213
2263;02/04/2021;20:00:00;-0.213
2264;02/04/2021;22:00:00;-0.213
2265;02/05/2021;00:00:00;-0.213
2266;02/05/2021;02:00:00;-0.213
2267;02/05/2021;04:00:00;-0.213
2268;02/05/2021;06:00:00;-0.213
2269;02/05/2021;08:00:00;-0.213
2270;02/05/2021;10:00:00;-0.213
2271;02/05/2021;12:00:00;-0.213
2272;02/05/2021;14:00:00;-0.213
2273;02/05/2021;16:00:00;-0.213
2274;02/05/2021;18:00:00;-0.213
2275;02/05/2021;20:00:00;-0.213
2276;02/05/2021;22:00:00;-0.213
2277;02/06/2021;00:00:00;-0.213
2278;02/06/2021;02:00:00;-0.213
2279;02/06/2021;04:00:00;-0.213
2280;02/06/2021;06:00:00;-0.213
2281;02/06/2021;08:00:00;-0.213
2282;02/06/2021;10:00:00;-0.213
2283;02/06/2021;12:00:00;-0.213
2284;02/06/2021;14:00:00;-0.213
2285;02/06/2021;16:00:00;-0.213
2286;02/06/2021;18:00:00;-0.213
2287;02/06/2021;20:00:00;-0.213
2288;02/06/2021;22:00:00;-0.213
2289;02/07/2021;00:00:00;-0.213
2290;02/07/2021;02:00:00;-0.213
2291;02/07/2021;04:00:00;-0.213
2292;02/07/2021;06:00:00;-0.213
2293;02/07/2021;08:00:00;-0.213
2294;02/07/2021;10:00:00;-0.213
2295;02/07/2021;12:00:00;-0.213
2296;02/07/2021;14:00:00;-0.213
2297;02/07/2021;16:00:00;-0.213
2298;02/07/2021;18:00:00;-0.213
2299;02/07/2021;20:00:00;-0.213
2300;02/07/2021;22:00:00;-0.213
2301;02/08/2021;00:00:00;-0.213
2302;02/08/2021;02:00:00;-0.213
2303;02/08/2021;04:00:00;-0.213
2304;02/08/2021;06:00:00;-0.213
2305;02/08/2021;08:00:00;-0.213
2306;02/08/2021;10:00:00;-0.213
2307;02/08/2021;12:00:00;-0.213
2308;02/08/2021;14:00:00;-0.213
2309;02/08/2021;16:00:00;-0.213
2310;02/08/2021;18:00:00;-0.213
2311;02/08/2021;20:00:00;-0.213
2312;02/08/2021;22:00:00;-0.213
2313;02/09/2021;00:00:00;-0.213
2314;02/09/2021;02:00:00;-0.213
2315;02/09/2021;04:00:00;-0.213
2316;02/09/2021;06:00:00;-0.213
2317;02/09/2021;08:00:00;-0.213
2318;02/09/2021;10:00:00;-0.213
2319;02/09/2021;12:00:00;-0.213
2320;02/09/2021;14:00:00;-0.213
2321;02/09/2021;16:00:00;-0.213
2322;02/09/2021;18:00:00;-0.213
2323;02/09/2021;20:00:00;-0.213
2324;02/09/2021;22:00:00;-0.213
2325;02/10/2021;00:00:00;-0.213
2326;02/10/2021;02:00:00;-0.213
2327;02/10/2021;04:00:00;-0.213
2328;02/10/2021;06:00:00;-0.213
2329;02/10/2021;08:00:00;-0.213
2330;02/10/2021;10:00:00;-0.213
2331;02/10/2021;12:00:00;-0.213
2332;02/10/2021;14:00:00;-0.213
2333;02/10/2021;16:00:00;-0.213
2334;02/10/2021;18:00:00;-0.213
2335;02/10/2021;20:00:00;-0.213
2336;02/10/2021;22:00:00;-0.213
2337;02/11/2021;00:00:00;-0.213
2338;02/11/2021;02:00:00;-0.213
2339;02/11/2021;04:00:00;-0.213
2340;02/11/2021;06:00:00;-0.213
2341;02/11/2021;08:00:00;-0.213
2342;02/11/2021;10:00:00;-0.213
2343;02/11/2021;12:00:00;-0.213
2344;02/11/2021;14:00:00;-0.213
2345;02/11/2021;16:00:00;-0.213
2346;02/11/2021;18:00:00;-0.213
2347;02/11/2021;20:00:00;-0.213
2348;02/11/2021;22:00:00;-0.213
2349;02/12/2021;00:00:00;-0.213
2350;02/12/2021;02:00:00;-0.213
2351;02/12/2021;04:00:00;-0.213
2352;02/12/2021;06:00:00;-0.213
2353;02/12/2021;08:00:00;-0.213
2354;02/12/2021;10:00:00;-0.213
2355;02/12/2021;12:00:00;-0.213
2356;02/12/2021;14:00:00;-0.213
2357;02/12/2021;16:00:00;-0.213
2358;02/12/2021;18:00:00;-0.213
2359;02/12/2021;20:00:00;-0.213
2360;02/12/2021;22:00:00;-0.213
2361;02/13/2021;00:00:00;-0.213
2362;02/13/2021;02:00:00;-0.213
2363;02/13/2021;04:00:00;-0.213
2364;02/13/2021;06:00:00;-0.213
2365;02/13/2021;08:00:00;-0.213
2366;02/13/2021;10:00:00;-0.213
2367;02/13/2021;12:00:00;-0.213
2368;02/13/2021;14:00:00;-0.213
2369;02/13/2021;16:00:00;-0.213
2370;02/13/2021;18:00:00;-0.213
2371;02/13/2021;20:00:00;-0.213
2372;02/13/2021;22:00:00;-0.213
2373;02/14/2021;00:00:00;-0.213
2374;02/14/2021;02:00:00;-0.213
2375;02/14/2021;04:00:00;-0.213
2376;02/14/2021;06:00:00;-0.213
2377;02/14/2021;08:00:00;-0.213
2378;02/14/2021;10:00:00;-0.213
2379;02/14/2021;12:00:00;-0.213
2380;02/14/2021;14:00:00;-0.213
2381;02/14/2021;16:00:00;-0.213
2382;02/14/2021;18:00:00;-0.213
2383;02/14/2021;20:00:00;-0.213
2384;02/14/2021;22:00:00;-0.213
2385;02/15/2021;00:00:00;-0.213
2386;02/15/2021;02:00:00;-0.213
2387;02/15/2021;04:00:00;-0.213
2388;02/15/2021;06:00:00;-0.213
2389;02/15/2021;08:00:00;-0.213
2390;02/15/2021;10:00:00;-0.213
2391;02/15/2021;12:00:00;-0.213
2392;02/15/2021;14:00:00;-0.213
2393;02/15/2021;16:00:00;-0.213
2394;02/15/2021;18:00:00;-0.213
2395;02/15/2021;20:00:00;-0.213
2396;02/15/2021;22:00:00;-0.213
2397;02/16/2021;00:00:00;-0.213
2398;02/16/2021;02:00:00;-0.213
2399;02/16/2021;04:00:00;-0.213
2400;02/16/2021;06:00:00;-0.213
2401;02/16/2021;08:00:00;-0.213
2402;02/16/2021;10:00:00;-0.213
2403;02/16/2021;12:00:00;-0.213
2404;02/16/2021;14:00:00;-0.213
2405;02/16/2021;16:00:00;-0.213
2406;02/16/2021;18:00:00;-0.213
2407;02/16/2021;20:00:00;-0.213
2408;02/16/2021;22:00:00;-0.213
2409;02/17/2021;00:00:00;-0.213
2410;02/17/2021;02:00:00;-0.213
2411;02/17/2021;04:00:00;-0.213
2412;02/17/2021;06:00:00;-0.213
2413;02/17/2021;08:00:00;-0.213
2414;02/17/2021;10:00:00;-0.213
2415;02/17/2021;12:00:00;-0.213
2416;02/17/2021;14:00:00;-0.213
2417;02/17/2021;16:00:00;-0.213
2418;02/17/2021;18:00:00;-0.213
2419;02/17/2021;20:00:00;-0.213
2420;02/17/2021;22:00:00;-0.213
2421;02/18/2021;00:00:00;-0.213
2422;02/18/2021;02:00:00;-0.213
2423;02/18/2021;04:00:00;-0.213
2424;02/18/2021;06:00:00;-0.213
2425;02/18/2021;08:00:00;-0.213
2426;02/18/2021;10:00:00;-0.213
2427;02/18/2021;12:00:00;-0.213
2428;02/18/2021;14:00:00;-0.213
2429;02/18/2021;16:00:00;-0.213
2430;02/18/2021;18:00:00;-0.213
2431;02/18/2021;20:00:00;-0.213
2432;02/18/2021;22:00:00;-0.213
2433;02/19/2021;00:00:00;-0.213
2434;02/19/2021;02:00:00;-0.213
2435;02/19/2021;04:00:00;-0.213
2436;02/19/2021;06:00:00;-0.213
2437;02/19/2021;08:00:00;-0.213
2438;02/19/2021;10:00:00;-0.213
2439;02/19/2021;12:00:00;-0.213
2440;02/19/2021;14:00:00;-0.213
2441;02/19/2021;16:00:00;-0.213
2442;02/19/2021;18:00:00;-0.213
2443;02/19/2021;20:00:00;-0.213
2444;02/19/2021;22:00:00;-0.213
2445;02/20/2021;00:00:00;-0.213
2446;02/20/2021;02:00:00;-0.213
2447;02/20/2021;04:00:00;-0.213
2448;02/20/2021;06:00:00;-0.213
2449;02/20/2021;08:00:00;-0.213
2450;02/20/2021;10:00:00;-0.213
2451;02/20/2021;12:00:00;-0.213
2452;02/20/2021;14:00:00;-0.213
2453;02/20/2021;16:00:00;-0.213
2454;02/20/2021;18:00:00;-0.213
2455;02/20/2021;20:00:00;-0.213
2456;02/20/2021;22:00:00;-0.213
2457;02/21/2021;00:00:00;-0.213
2458;02/21/2021;02:00:00;-0.213
2459;02/21/2021;04:00:00;-0.213
2460;02/21/2021;06:00:00;-0.213
2461;02/21/2021;08:00:00;-0.213
2462;02/21/2021;10:00:00;-0.213
2463;02/21/2021;12:00:00;-0.213
2464;02/21/2021;14:00:00;-0.213
2465;02/21/2021;16:00:00;-0.213
2466;02/21/2021;18:00:00;-0.213
2467;02/21/2021;20:00:00;-0.213
2468;02/21/2021;22:00:00;-0.213
2469;02/22/2021;00:00:00;-0.213
2470;02/22/2021;02:00:00;-0.213
2471;02/22/2021;04:00:00;-0.213
2472;02/22/2021;06:00:00;-0.213
2473;02/22/2021;08:00:00;-0.213
2474;02/22/2021;10:00:00;-0.213
2475;02/22/2021;12:00:00;-0.213
2476;02/22/2021;14:00:00;-0.213
2477;02/22/2021;16:00:00;-0.213
2478;02/22/2021;18:00:00;-0.213
2479;02/22/2021;20:00:00;-0.213
2480;02/22/2021;22:00:00;-0.213
2481;02/23/2021;00:00:00;-0.213
2482;02/23/2021;02:00:00;-0.213
2483;02/23/2021;04:00:00;-0.213
2484;02/23/2021;06:00:00;-0.213
2485;02/23/2021;08:00:00;-0.213
2486;02/23/2021;10:00:00;-0.213
2487;02/23/2021;12:00:00;-0.213
2488;02/23/2021;14:00:00;-0.213
2489;02/23/2021;16:00:00;-0.213
2490;02/23/2021;18:00:00;-0.213
2491;02/23/2021;20:00:00;-0.213
2492;02/23/2021;22:00:00;-0.213
2493;02/24/2021;00:00:00;-0.213
2494;02/24/2021;02:00:00;-0.213
2495;02/24/2021;04:00:00;-0.213
2496;02/24/2021;06:00:00;-0.213
2497;02/24/2021;08:00:00;-0.213
2498;02/24/2021;10:00:00;-0.213
2499;02/24/2021;12:00:00;-0.213
2500;02/24/2021;14:00:00;-0.213
2501;02/24/2021;16:00:00;-0.213
2502;02/24/2021;18:00:00;-0.213
2503;02/24/2021;20:00:00;-0.213
2504;02/24/2021;22:00:00;-0.213
2505;02/25/2021;00:00:00;-0.213
2506;02/25/2021;02:00:00;-0.213
2507;02/25/2021;04:00:00;-0.213
2508;02/25/2021;06:00:00;-0.213
2509;02/25/2021;08:00:00;-0.213
2510;02/25/2021;10:00:00;-0.213
2511;02/25/2021;12:00:00;-0.213
2512;02/25/2021;14:00:00;-0.213
2513;02/25/2021;16:00:00;-0.213
2514;02/25/2021;18:00:00;-0.213
2515;02/25/2021;20:00:00;-0.213
2516;02/25/2021;22:00:00;-0.213
2517;02/26/2021;00:00:00;-0.213
2518;02/26/2021;02:00:00;-0.213
2519;02/26/2021;04:00:00;-0.213
2520;02/26/2021;06:00:00;-0.213
2521;02/26/2021;08:00:00;-0.213
2522;02/26/2021;10:00:00;-0.213
2523;02/26/2021;12:00:00;-0.213
2524;02/26/2021;14:00:00;-0.213
2525;02/26/2021;16:00:00;-0.213
2526;02/26/2021;18:00:00;-0.213
2527;02/26/2021;20:00:00;-0.213
2528;02/26/2021;22:00:00;-0.213
2529;02/27/2021;00:00:00;-0.213
2530;02/27/2021;02:00:00;-0.213
2531;02/27/2021;04:00:00;-0.213
2532;02/27/2021;06:00:00;-0.213
2533;02/27/2021;08:00:00;-0.213
2534;02/27/2021;10:00:00;-0.213
2535;02/27/2021;12:00:00;-0.213
2536;02/27/2021;14:00:00;-0.213
2537;02/27/2021;16:00:00;-0.213
2538;02/27/2021;18:00:00;-0.213
2539;02/27/2021;20:00:00;-0.213
2540;02/27/2021;22:00:00;-0.213
2541;02/28/2021;00:00:00;-0.213
2542;02/28/2021;02:00:00;-0.213
2543;02/28/2021;04:00:00;-0.213
2544;02/28/2021;06:00:00;-0.213
2545;02/28/2021;08:00:00;-0.213
2546;02/28/2021;10:00:00;-0.213
2547;02/28/2021;12:00:00;-0.213
2548;02/28/2021;14:00:00;-0.213
2549;02/28/2021;16:00:00;-0.213
2550;02/28/2021;18:00:00;-0.213
2551;02/28/2021;20:00:00;-0.213
2552;02/28/2021;22:00:00;-0.213
2553;03/01/2021;00:00:00;-0.213
2554;03/01/2021;02:00:00;-0.213
2555;03/01/2021;04:00:00;-0.213
2556;03/01/2021;06:00:00;-0.213
2557;03/01/2021;08:00:00;-0.213
2558;03/01/2021;10:00:00;-0.213
2559;03/01/2021;12:00:00;-0.213
2560;03/01/2021;14:00:00;-0.213
2561;03/01/2021;16:00:00;-0.213
2562;03/01/2021;18:00:00;-0.213
2563;03/01/2021;20:00:00;-0.213
2564;03/01/2021;22:00:00;-0.213
2565;03/02/2021;00:00:00;-0.213
2566;03/02/2021;02:00:00;-0.213
2567;03/02/2021;04:00:00;-0.213
2568;03/02/2021;06:00:00;-0.213
2569;03/02/2021;08:00:00;-0.213
2570;03/02/2021;10:00:00;-0.213
2571;03/02/2021;12:00:00;-0.213
2572;03/02/2021;14:00:00;-0.213
2573;03/02/2021;16:00:00;-0.213
2574;03/02/2021;18:00:00;-0.213
2575;03/02/2021;20:00:00;-0.213
2576;03/02/2021;22:00:00;-0.213
2577;03/03/2021;00:00:00;-0.213
2578;03/03/2021;02:00:00;-0.213
2579;03/03/2021;04:00:00;-0.213
2580;03/03/2021;06:00:00;-0.213
2581;03/03/2021;08:00:00;-0.213
2582;03/03/2021;10:00:00;-0.213
2583;03/03/2021;12:00:00;-0.213
2584;03/03/2021;14:00:00;-0.213
2585;03/03/2021;16:00:00;-0.213
2586;03/03/2021;18:00:00;-0.213
2587;03/03/2021;20:00:00;-0.213
2588;03/03/2021;22:00:00;-0.213
2589;03/04/2021;00:00:00;-0.213
2590;03/04/2021;02:00:00;-0.213
2591;03/04/2021;04:00:00;-0.213
2592;03/04/2021;06:00:00;-0.213
2593;03/04/2021;08:00:00;-0.213
2594;03/04/2021;10:00:00;-0.213
2595;03/04/2021;12:00:00;-0.213
2596;03/04/2021;14:00:00;-0.213
2597;03/04/2021;16:00:00;-0.213
2598;03/04/2021;18:00:00;-0.213
2599;03/04/2021;20:00:00;-0.213
2600;03/04/2021;22:00:00;-0.213
2601;03/05/2021;00:00:00;-0.213
2602;03/05/2021;02:00:00;-0.213
2603;03/05/2021;04:00:00;-0.213
2604;03/05/2021;06:00:00;-0.213
2605;03/05/2021;08:00:00;-0.213
2606;03/05/2021;10:00:00;-0.213
2607;03/05/2021;12:00:00;-0.213
2608;03/05/2021;14:00:00;-0.213
2609;03/05/2021;16:00:00;-0.213
2610;03/05/2021;18:00:00;-0.213
2611;03/05/2021;20:00:00;-0.213
2612;03/05/2021;22:00:00;-0.213
2613;03/06/2021;00:00:00;-0.213
2614;03/06/2021;02:00:00;-0.213
2615;03/06/2021;04:00:00;-0.213
2616;03/06/2021;06:00:00;-0.213
2617;03/06/2021;08:00:00;-0.213
2618;03/06/2021;10:00:00;-0.213
2619;03/06/2021;12:00:00;-0.213
2620;03/06/2021;14:00:00;-0.213
2621;03/06/2021;16:00:00;-0.213
2622;03/06/2021;18:00:00;-0.213
2623;03/06/2021;20:00:00;-0.213
2624;03/06/2021;22:00:00;-0.213
2625;03/07/2021;00:00:00;-0.213
2626;03/07/2021;02:00:00;-0.213
2627;03/07/2021;04:00:00;-0.213
2628;03/07/2021;06:00:00;-0.213
2629;03/07/2021;08:00:00;-0.213
2630;03/07/2021;10:00:00;-0.213
2631;03/07/2021;12:00:00;-0.213
2632;03/07/2021;14:00:00;-0.213
2633;03/07/2021;16:00:00;-0.213
2634;03/07/2021;18:00:00;-0.213
2635;03/07/2021;20:00:00;-0.213
2636;03/07/2021;22:00:00;-0.213
2637;03/08/2021;00:00:00;-0.213
2638;03/08/2021;02:00:00;-0.213
2639;03/08/2021;04:00:00;-0.213
2640;03/08/2021;06:00:00;-0.213
2641;03/08/2021;08:00:00;-0.213
2642;03/08/2021;10:00:00;-0.213
2643;03/08/2021;12:00:00;-0.213
2644;03/08/2021;14:00:00;-0.213
2645;03/08/2021;16:00:00;-0.213
2646;03/08/2021;18:00:00;-0.213
2647;03/08/2021;20:00:00;-0.213
2648;03/08/2021;22:00:00;-0.213
2649;03/09/2021;00:00:00;-0.213
2650;03/09/2021;02:00:00;-0.213
2651;03/09/2021;04:00:00;-0.213
2652;03/09/2021;06:00:00;-0.213
2653;03/09/2021;08:00:00;-0.213
2654;03/09/2021;10:00:00;-0.213
2655;03/09/2021;12:00:00;-0.213
2656;03/09/2021;14:00:00;-0.213
2657;03/09/2021;16:00:00;-0.213
2658;03/09/2021;18:00:00;-0.213
2659;03/09/2021;20:00:00;-0.213
2660;03/09/2021;22:00:00;-0.213
2661;03/10/2021;00:00:00;-0.213
2662;03/10/2021;02:00:00;-0.213
2663;03/10/2021;04:00:00;-0.213
2664;03/10/2021;06:00:00;-0.213
2665;03/10/2021;08:00:00;-0.213
2666;03/10/2021;10:00:00;-0.213
2667;03/10/2021;12:00:00;-0.213
2668;03/10/2021;14:00:00;-0.213
2669;03/10/2021;16:00:00;-0.213
2670;03/10/2021;18:00:00;-0.213
2671;03/10/2021;20:00:00;-0.213
2672;03/10/2021;22:00:00;-0.213
2673;03/11/2021;00:00:00;-0.213
2674;03/11/2021;02:00:00;-0.213
2675;03/11/2021;04:00:00;-0.213
2676;03/11/2021;06:00:00;-0.213
2677;03/11/2021;08:00:00;-0.213
2678;03/11/2021;10:00:00;-0.213
2679;03/11/2021;12:00:00;-0.213
2680;03/11/2021;14:00:00;-0.213
2681;03/11/2021;16:00:00;-0.213
2682;03/11/2021;18:00:00;-0.213
2683;03/11/2021;20:00:00;-0.213
2684;03/11/2021;22:00:00;-0.213
2685;03/12/2021;00:00:00;-0.213
2686;03/12/2021;02:00:00;-0.213
2687;03/12/2021;04:00:00;-0.213
2688;03/12/2021;06:00:00;-0.213
2689;03/12/2021;08:00:00;-0.213
2690;03/12/2021;10:00:00;-0.213
2691;03/12/2021;12:00:00;-0.213
2692;03/12/2021;14:00:00;-0.213
2693;03/12/2021;16:00:00;-0.213
2694;03/12/2021;18:00:00;-0.213
2695;03/12/2021;20:00:00;-0.213
2696;03/12/2021;22:00:00;-0.213
2697;03/13/2021;00:00:00;-0.213
2698;03/13/2021;02:00:00;-0.213
2699;03/13/2021;04:00:00;-0.213
2700;03/13/2021;06:00:00;-0.213
2701;03/13/2021;08:00:00;-0.213
2702;03/13/2021;10:00:00;-0.213
2703;03/13/2021;12:00:00;-0.213
2704;03/13/2021;14:00:00;-0.213
2705;03/13/2021;16:00:00;-0.213
2706;03/13/2021;18:00:00;-0.213
2707;03/13/2021;20:00:00;-0.213
2708;03/13/2021;22:00:00;-0.213
2709;03/14/2021;00:00:00;-0.213
2710;03/14/2021;02:00:00;-0.213
2711;03/14/2021;04:00:00;-0.213
2712;03/14/2021;06:00:00;-0.213
2713;03/14/2021;08:00:00;-0.213
2714;03/14/2021;10:00:00;-0.213
2715;03/14/2021;12:00:00;-0.213
2716;03/14/2021;14:00:00;-0.213
2717;03/14/2021;16:00:00;-0.213
2718;03/14/2021;18:00:00;-0.213
2719;03/14/2021;20:00:00;-0.213
2720;03/14/2021;22:00:00;-0.213
2721;03/15/2021;00:00:00;-0.213
2722;03/15/2021;02:00:00;-0.213
2723;03/15/2021;04:00:00;-0.213
2724;03/15/2021;06:00:00;-0.213
2725;03/15/2021;08:00:00;-0.213
2726;03/15/2021;10:00:00;-0.213
2727;03/15/2021;12:00:00;-0.213
2728;03/15/2021;14:00:00;-0.213
2729;03/15/2021;16:00:00;-0.213
2730;03/15/2021;18:00:00;-0.213
2731;03/15/2021;20:00:00;-0.213
2732;03/15/2021;22:00:00;-0.213
2733;03/16/2021;00:00:00;-0.213
2734;03/16/2021;02:00:00;-0.213
2735;03/16/2021;04:00:00;-0.213
2736;03/16/2021;06:00:00;-0.213
2737;03/16/2021;08:00:00;-0.213
2738;03/16/2021;10:00:00;-0.213
2739;03/16/2021;12:00:00;-0.213
2740;03/16/2021;14:00:00;-0.213
2741;03/16/2021;16:00:00;-0.213
2742;03/16/2021;18:00:00;-0.213
2743;03/16/2021;20:00:00;-0.213
2744;03/16/2021;22:00:00;-0.213
2745;03/17/2021;00:00:00;-0.213
2746;03/17/2021;02:00:00;-0.213
2747;03/17/2021;04:00:00;-0.213
2748;03/17/2021;06:00:00;-0.213
2749;03/17/2021;08:00:00;-0.213
2750;03/17/2021;10:00:00;-0.213
2751;03/17/2021;12:00:00;-0.213
2752;03/17/2021;14:00:00;-0.213
2753;03/17/2021;16:00:00;-0.213
2754;03/17/2021;18:00:00;-0.213
2755;03/17/2021;20:00:00;-0.213
2756;03/17/2021;22:00:00;-0.213
2757;03/18/2021;00:00:00;-0.213
2758;03/18/2021;02:00:00;-0.213
2759;03/18/2021;04:00:00;-0.213
2760;03/18/2021;06:00:00;-0.213
2761;03/18/2021;08:00:00;-0.213
2762;03/18/2021;10:00:00;-0.213
2763;03/18/2021;12:00:00;-0.213
2764;03/18/2021;14:00:00;-0.213
2765;03/18/2021;16:00:00;-0.213
2766;03/18/2021;18:00:00;-0.213
2767;03/18/2021;20:00:00;-0.213
2768;03/18/2021;22:00:00;-0.213
2769;03/19/2021;00:00:00;-0.213
2770;03/19/2021;02:00:00;-0.213
2771;03/19/2021;04:00:00;-0.213
2772;03/19/2021;06:00:00;-0.213
2773;03/19/2021;08:00:00;-0.213
2774;03/19/2021;10:00:00;-0.213
2775;03/19/2021;12:00:00;-0.213
2776;03/19/2021;14:00:00;-0.213
2777;03/19/2021;16:00:00;-0.213
2778;03/19/2021;18:00:00;-0.213
2779;03/19/2021;20:00:00;-0.213
2780;03/19/2021;22:00:00;-0.213
2781;03/20/2021;00:00:00;-0.213
2782;03/20/2021;02:00:00;-0.213
2783;03/20/2021;04:00:00;-0.213
2784;03/20/2021;06:00:00;-0.213
2785;03/20/2021;08:00:00;-0.213
2786;03/20/2021;10:00:00;-0.213
2787;03/20/2021;12:00:00;-0.213
2788;03/20/2021;14:00:00;-0.213
2789;03/20/2021;16:00:00;-0.213
2790;03/20/2021;18:00:00;-0.213
2791;03/20/2021;20:00:00;-0.213
2792;03/20/2021;22:00:00;-0.213
2793;03/21/2021;00:00:00;-0.213
2794;03/21/2021;02:00:00;-0.213
2795;03/21/2021;04:00:00;-0.213
2796;03/21/2021;06:00:00;-0.213
2797;03/21/2021;08:00:00;-0.213
2798;03/21/2021;10:00:00;-0.213
2799;03/21/2021;12:00:00;-0.213
2800;03/21/2021;14:00:00;-0.213
2801;03/21/2021;16:00:00;-0.213
2802;03/21/2021;18:00:00;-0.213
2803;03/21/2021;20:00:00;-0.213
2804;03/21/2021;22:00:00;-0.213
2805;03/22/2021;00:00:00;-0.213
2806;03/22/2021;02:00:00;-0.213
2807;03/22/2021;04:00:00;-0.213
2808;03/22/2021;06:00:00;-0.213
2809;03/22/2021;08:00:00;-0.213
2810;03/22/2021;10:00:00;-0.213
2811;03/22/2021;12:00:00;-0.213
2812;03/22/2021;14:00:00;-0.213
2813;03/22/2021;16:00:00;-0.213
2814;03/22/2021;18:00:00;-0.213
2815;03/22/2021;20:00:00;-0.213
2816;03/22/2021;22:00:00;-0.213
2817;03/23/2021;00:00:00;-0.213
2818;03/23/2021;02:00:00;-0.213
2819;03/23/2021;04:00:00;-0.213
2820;03/23/2021;06:00:00;-0.213
2821;03/23/2021;08:00:00;-0.213
2822;03/23/2021;10:00:00;-0.213
2823;03/23/2021;12:00:00;-0.213
2824;03/23/2021;14:00:00;-0.213
2825;03/23/2021;16:00:00;-0.213
2826;03/23/2021;18:00:00;-0.213
2827;03/23/2021;20:00:00;-0.213
2828;03/23/2021;22:00:00;-0.213
2829;03/24/2021;00:00:00;-0.213
