Titre de tracé : 20011406;;;;;;;
#;Date;Heure;Moy. : Température, °C (LGR S/N: 20011406);Coupleur attaché (LGR S/N: 20011406);Hôte connecté (LGR S/N: 20011406);Arrêté (LGR S/N: 20011406);Fin de fichier (LGR S/N: 20011406)
4612;08/19/2021;14:00:00;27.665;;;;
4613;08/19/2021;16:00:00;28.655;;;;
4614;08/19/2021;18:00:00;25.028;;;;
4615;08/19/2021;20:00:00;18.901;;;;
4616;08/19/2021;22:00:00;17.094;;;;
4617;08/20/2021;00:00:00;15.951;;;;
4618;08/20/2021;02:00:00;14.804;;;;
4619;08/20/2021;04:00:00;14.038;;;;
4620;08/20/2021;06:00:00;12.690;;;;
4621;08/20/2021;08:00:00;13.076;;;;
4622;08/20/2021;10:00:00;15.091;;;;
4623;08/20/2021;12:00:00;19.948;;;;
4624;08/20/2021;14:00:00;26.781;;;;
4625;08/20/2021;16:00:00;29.452;;;;
4626;08/20/2021;18:00:00;24.448;;;;
4627;08/20/2021;20:00:00;17.855;;;;
4628;08/20/2021;22:00:00;15.282;;;;
4629;08/21/2021;00:00:00;14.134;;;;
4630;08/21/2021;02:00:00;13.365;;;;
4631;08/21/2021;04:00:00;12.883;;;;
4632;08/21/2021;06:00:00;12.304;;;;
4633;08/21/2021;08:00:00;12.497;;;;
4634;08/21/2021;10:00:00;14.421;;;;
4635;08/21/2021;12:00:00;19.282;;;;
4636;08/21/2021;14:00:00;26.781;;;;
4637;08/21/2021;16:00:00;29.252;;;;
4638;08/21/2021;18:00:00;24.158;;;;
4639;08/21/2021;20:00:00;17.570;;;;
4640;08/21/2021;22:00:00;15.855;;;;
4641;08/22/2021;00:00:00;14.996;;;;
4642;08/22/2021;02:00:00;14.038;;;;
4643;08/22/2021;04:00:00;14.709;;;;
4644;08/22/2021;06:00:00;13.365;;;;
4645;08/22/2021;08:00:00;14.038;;;;
4646;08/22/2021;10:00:00;15.855;;;;
4647;08/22/2021;12:00:00;19.567;;;;
4648;08/22/2021;14:00:00;23.484;;;;
4649;08/22/2021;16:00:00;23.484;;;;
4650;08/22/2021;18:00:00;20.043;;;;
4651;08/22/2021;20:00:00;16.713;;;;
4652;08/22/2021;22:00:00;14.325;;;;
4653;08/23/2021;00:00:00;13.942;;;;
4654;08/23/2021;02:00:00;12.110;;;;
4655;08/23/2021;04:00:00;11.625;;;;
4656;08/23/2021;06:00:00;11.722;;;;
4657;08/23/2021;08:00:00;12.110;;;;
4658;08/23/2021;10:00:00;13.461;;;;
4659;08/23/2021;12:00:00;15.760;;;;
4660;08/23/2021;14:00:00;23.773;;;;
4661;08/23/2021;16:00:00;25.319;;;;
4662;08/23/2021;18:00:00;19.853;;;;
4663;08/23/2021;20:00:00;14.613;;;;
4664;08/23/2021;22:00:00;13.846;;;;
4665;08/24/2021;00:00:00;13.750;;;;
4666;08/24/2021;02:00:00;12.304;;;;
4667;08/24/2021;04:00:00;12.110;;;;
4668;08/24/2021;06:00:00;11.625;;;;
4669;08/24/2021;08:00:00;12.787;;;;
4670;08/24/2021;10:00:00;14.325;;;;
4671;08/24/2021;12:00:00;15.760;;;;
4672;08/24/2021;14:00:00;17.379;;;;
4673;08/24/2021;16:00:00;15.187;;;;
4674;08/24/2021;18:00:00;13.750;;;;
4675;08/24/2021;20:00:00;12.787;;;;
4676;08/24/2021;22:00:00;12.110;;;;
4677;08/25/2021;00:00:00;11.041;;;;
4678;08/25/2021;02:00:00;10.357;;;;
4679;08/25/2021;04:00:00;9.866;;;;
4680;08/25/2021;06:00:00;9.373;;;;
4681;08/25/2021;08:00:00;9.866;;;;
4682;08/25/2021;10:00:00;11.334;;;;
4683;08/25/2021;12:00:00;16.046;;;;
4684;08/25/2021;14:00:00;15.855;;;;
4685;08/25/2021;16:00:00;20.615;;;;
4686;08/25/2021;18:00:00;15.569;;;;
4687;08/25/2021;20:00:00;13.750;;;;
4688;08/25/2021;22:00:00;11.722;;;;
4689;08/26/2021;00:00:00;10.944;;;;
4690;08/26/2021;02:00:00;10.063;;;;
4691;08/26/2021;04:00:00;9.965;;;;
4692;08/26/2021;06:00:00;9.275;;;;
4693;08/26/2021;08:00:00;9.472;;;;
4694;08/26/2021;10:00:00;11.334;;;;
4695;08/26/2021;12:00:00;16.046;;;;
4696;08/26/2021;14:00:00;24.255;;;;
4697;08/26/2021;16:00:00;25.222;;;;
4698;08/26/2021;18:00:00;18.045;;;;
4699;08/26/2021;20:00:00;12.787;;;;
4700;08/26/2021;22:00:00;12.013;;;;
4701;08/27/2021;00:00:00;12.013;;;;
4702;08/27/2021;02:00:00;11.041;;;;
4703;08/27/2021;04:00:00;9.373;;;;
4704;08/27/2021;06:00:00;10.063;;;;
4705;08/27/2021;08:00:00;10.553;;;;
4706;08/27/2021;10:00:00;12.304;;;;
4707;08/27/2021;12:00:00;16.046;;;;
4708;08/27/2021;14:00:00;24.835;;;;
4709;08/27/2021;16:00:00;25.028;;;;
4710;08/27/2021;18:00:00;16.903;;;;
4711;08/27/2021;20:00:00;13.365;;;;
4712;08/27/2021;22:00:00;12.883;;;;
4713;08/28/2021;00:00:00;11.916;;;;
4714;08/28/2021;02:00:00;11.139;;;;
4715;08/28/2021;04:00:00;10.846;;;;
4716;08/28/2021;06:00:00;9.176;;;;
4717;08/28/2021;08:00:00;8.680;;;;
4718;08/28/2021;10:00:00;11.528;;;;
4719;08/28/2021;12:00:00;14.900;;;;
4720;08/28/2021;14:00:00;22.333;;;;
4721;08/28/2021;16:00:00;22.238;;;;
4722;08/28/2021;18:00:00;15.569;;;;
4723;08/28/2021;20:00:00;11.722;;;;
4724;08/28/2021;22:00:00;10.455;;;;
4725;08/29/2021;00:00:00;8.581;;;;
4726;08/29/2021;02:00:00;7.582;;;;
4727;08/29/2021;04:00:00;7.682;;;;
4728;08/29/2021;06:00:00;7.481;;;;
4729;08/29/2021;08:00:00;7.179;;;;
4730;08/29/2021;10:00:00;9.965;;;;
4731;08/29/2021;12:00:00;15.091;;;;
4732;08/29/2021;14:00:00;25.319;;;;
4733;08/29/2021;16:00:00;24.351;;;;
4734;08/29/2021;18:00:00;17.855;;;;
4735;08/29/2021;20:00:00;12.304;;;;
4736;08/29/2021;22:00:00;10.748;;;;
4737;08/30/2021;00:00:00;10.651;;;;
4738;08/30/2021;02:00:00;9.571;;;;
4739;08/30/2021;04:00:00;8.779;;;;
4740;08/30/2021;06:00:00;7.782;;;;
4741;08/30/2021;08:00:00;8.182;;;;
4742;08/30/2021;10:00:00;11.528;;;;
4743;08/30/2021;12:00:00;16.332;;;;
4744;08/30/2021;14:00:00;26.781;;;;
4745;08/30/2021;16:00:00;27.370;;;;
4746;08/30/2021;18:00:00;15.855;;;;
4747;08/30/2021;20:00:00;13.846;;;;
4748;08/30/2021;22:00:00;13.076;;;;
4749;08/31/2021;00:00:00;12.497;;;;
4750;08/31/2021;02:00:00;11.236;;;;
4751;08/31/2021;04:00:00;9.373;;;;
4752;08/31/2021;06:00:00;8.779;;;;
4753;08/31/2021;08:00:00;10.259;;;;
4754;08/31/2021;10:00:00;12.883;;;;
4755;08/31/2021;12:00:00;16.999;;;;
4756;08/31/2021;14:00:00;27.468;;;;
4757;08/31/2021;16:00:00;27.862;;;;
4758;08/31/2021;18:00:00;15.569;;;;
4759;08/31/2021;20:00:00;13.365;;;;
4760;08/31/2021;22:00:00;11.625;;;;
4761;09/01/2021;00:00:00;10.846;;;;
4762;09/01/2021;02:00:00;10.063;;;;
4763;09/01/2021;04:00:00;9.571;;;;
4764;09/01/2021;06:00:00;9.176;;;;
4765;09/01/2021;08:00:00;9.373;;;;
4766;09/01/2021;10:00:00;12.013;;;;
4767;09/01/2021;12:00:00;17.665;;;;
4768;09/01/2021;14:00:00;28.853;;;;
4769;09/01/2021;16:00:00;29.352;;;;
4770;09/01/2021;18:00:00;21.951;;;;
4771;09/01/2021;20:00:00;15.664;;;;
4772;09/01/2021;22:00:00;14.325;;;;
4773;09/02/2021;00:00:00;12.594;;;;
4774;09/02/2021;02:00:00;11.916;;;;
4775;09/02/2021;04:00:00;11.139;;;;
4776;09/02/2021;06:00:00;10.651;;;;
4777;09/02/2021;08:00:00;10.651;;;;
4778;09/02/2021;10:00:00;12.594;;;;
4779;09/02/2021;12:00:00;18.616;;;;
4780;09/02/2021;14:00:00;30.255;;;;
4781;09/02/2021;16:00:00;27.567;;;;
4782;09/02/2021;18:00:00;20.138;;;;
4783;09/02/2021;20:00:00;15.951;;;;
4784;09/02/2021;22:00:00;15.187;;;;
4785;09/03/2021;00:00:00;14.230;;;;
4786;09/03/2021;02:00:00;13.750;;;;
4787;09/03/2021;04:00:00;13.269;;;;
4788;09/03/2021;06:00:00;12.787;;;;
4789;09/03/2021;08:00:00;12.883;;;;
4790;09/03/2021;10:00:00;14.517;;;;
4791;09/03/2021;12:00:00;18.045;;;;
4792;09/03/2021;14:00:00;30.659;;;;
4793;09/03/2021;16:00:00;18.045;;;;
4794;09/03/2021;18:00:00;15.378;;;;
4795;09/03/2021;20:00:00;14.038;;;;
4796;09/03/2021;22:00:00;12.594;;;;
4797;09/04/2021;00:00:00;12.304;;;;
4798;09/04/2021;02:00:00;11.236;;;;
4799;09/04/2021;04:00:00;11.334;;;;
4800;09/04/2021;06:00:00;10.357;;;;
4801;09/04/2021;08:00:00;9.965;;;;
4802;09/04/2021;10:00:00;12.110;;;;
4803;09/04/2021;12:00:00;16.903;;;;
4804;09/04/2021;14:00:00;24.738;;;;
4805;09/04/2021;16:00:00;23.966;;;;
4806;09/04/2021;18:00:00;17.855;;;;
4807;09/04/2021;20:00:00;14.900;;;;
4808;09/04/2021;22:00:00;14.134;;;;
4809;09/05/2021;00:00:00;12.594;;;;
4810;09/05/2021;02:00:00;11.334;;;;
4811;09/05/2021;04:00:00;10.651;;;;
4812;09/05/2021;06:00:00;10.161;;;;
4813;09/05/2021;08:00:00;10.357;;;;
4814;09/05/2021;10:00:00;12.883;;;;
4815;09/05/2021;12:00:00;18.711;;;;
4816;09/05/2021;14:00:00;29.152;;;;
4817;09/05/2021;16:00:00;20.234;;;;
4818;09/05/2021;18:00:00;18.331;;;;
4819;09/05/2021;20:00:00;14.709;;;;
4820;09/05/2021;22:00:00;12.787;;;;
4821;09/06/2021;00:00:00;11.819;;;;
4822;09/06/2021;02:00:00;11.625;;;;
4823;09/06/2021;04:00:00;10.944;;;;
4824;09/06/2021;06:00:00;10.455;;;;
4825;09/06/2021;08:00:00;10.553;;;;
4826;09/06/2021;10:00:00;12.207;;;;
4827;09/06/2021;12:00:00;15.664;;;;
4828;09/06/2021;14:00:00;23.581;;;;
4829;09/06/2021;16:00:00;19.758;;;;
4830;09/06/2021;18:00:00;19.472;;;;
4831;09/06/2021;20:00:00;13.654;;;;
4832;09/06/2021;22:00:00;12.207;;;;
4833;09/07/2021;00:00:00;11.334;;;;
4834;09/07/2021;02:00:00;10.651;;;;
4835;09/07/2021;04:00:00;10.259;;;;
4836;09/07/2021;06:00:00;9.669;;;;
4837;09/07/2021;08:00:00;9.866;;;;
4838;09/07/2021;10:00:00;11.819;;;;
4839;09/07/2021;12:00:00;17.570;;;;
4840;09/07/2021;14:00:00;28.258;;;;
4841;09/07/2021;16:00:00;26.195;;;;
4842;09/07/2021;18:00:00;21.569;;;;
4843;09/07/2021;20:00:00;14.996;;;;
4844;09/07/2021;22:00:00;13.076;;;;
4845;09/08/2021;00:00:00;12.497;;;;
4846;09/08/2021;02:00:00;12.013;;;;
4847;09/08/2021;04:00:00;11.334;;;;
4848;09/08/2021;06:00:00;10.651;;;;
4849;09/08/2021;08:00:00;10.944;;;;
4850;09/08/2021;10:00:00;12.690;;;;
4851;09/08/2021;12:00:00;18.426;;;;
4852;09/08/2021;14:00:00;30.457;;;;
4853;09/08/2021;16:00:00;31.472;;;;
4854;09/08/2021;18:00:00;22.908;;;;
4855;09/08/2021;20:00:00;16.141;;;;
4856;09/08/2021;22:00:00;14.996;;;;
4857;09/09/2021;00:00:00;14.421;;;;
4858;09/09/2021;02:00:00;13.558;;;;
4859;09/09/2021;04:00:00;12.497;;;;
4860;09/09/2021;06:00:00;12.304;;;;
4861;09/09/2021;08:00:00;12.304;;;;
4862;09/09/2021;10:00:00;14.038;;;;
4863;09/09/2021;12:00:00;16.237;;;;
4864;09/09/2021;14:00:00;19.853;;;;
